harga,jumlah_kamar_tidur,jumlah_kamar_mandi,luas_tanah,luas_bangunan,carport,pasokan_listrik,kab/kota,kecamatan,keamanan,taman,jarak_rs_terdekat,jarak_sekolah_terdekat,jarak_tol_terdekat
1550000000,3.0,2.0,90.0,75,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,4.0,3.7,6.6
9800000000,5.0,4.0,450.0,650,2,7700.0,Jakarta Timur,Pulo gadung,Tidak Ada,Ada,1.6,1.7,1.1
10500000000,5.0,5.0,450.0,600,3,4400.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.7,1.9,2.2
5500000000,4.0,4.0,240.0,380,1,7700.0,Jakarta Timur,Cakung,Ada,Ada,1.9,1.8,3.3
3800000000,4.0,3.0,306.0,2018,2,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,1.4,0.3,3.1
2400000000,3.0,3.0,120.0,140,1,2200.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,2.4,2.1,3.7
1700000000,3.0,2.0,90.0,75,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,4.0,3.7,6.6
1180000000,3.0,3.0,72.0,105,1,2200.0,Jakarta Timur,Cipayung,Ada,Tidak Ada,1.8,0.5,5.5
3500000000,4.0,4.0,200.0,200,3,3500.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,2.7,0.3,4.2
749000000,2.0,2.0,43.0,60,1,1300.0,Jakarta Timur,Ciracas,Tidak Ada,Ada,3.3,0.2,0.1
2900000000,4.0,3.0,170.0,240,1,3500.0,Jakarta Timur,Ciracas,Ada,Ada,4.9,1.4,4.1
4900000000,5.0,3.0,270.0,500,1,2200.0,Jakarta Timur,Cipayung,Ada,Ada,3.8,0.1,6.8
2300000000,3.0,2.0,120.0,120,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,0.5,0.8,0.7
2000000000,2.0,2.0,96.0,100,2,3500.0,Jakarta Timur,Cakung,Ada,Tidak Ada,1.0,0.7,3.5
2500000000,4.0,4.0,100.0,110,2,3500.0,Jakarta Timur,Duren sawit,Ada,Ada,0.7,0.8,2.0
1490000000,4.0,4.0,157.0,270,1,2200.0,Jakarta Timur,Cipayung,Tidak Ada,Tidak Ada,2.0,0.2,3.2
5500000000,6.0,4.0,192.0,250,2,3500.0,Jakarta Timur,Pulo gadung,Ada,Tidak Ada,0.7,0.2,1.2
2850000000,5.0,3.0,200.0,380,1,4400.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,1.4,0.5,2.5
5200000000,4.0,4.0,206.0,350,1,3500.0,Jakarta Timur,Jatinegara,Tidak Ada,Ada,1.8,0.3,0.4
2030000000,3.0,4.0,133.0,160,2,2200.0,Jakarta Timur,Pasar rebo,Ada,Tidak Ada,2.7,0.7,8.6
8800000000,4.0,4.0,1248.0,798,8,5500.0,Jakarta Timur,Ciracas,Ada,Ada,2.1,0.7,2.3
3970000000,6.0,3.0,421.0,200,6,3500.0,Jakarta Timur,Matraman,Ada,Ada,1.5,0.2,0.9
3900000000,6.0,4.0,287.0,300,1,3500.0,Jakarta Timur,Duren sawit,Ada,Ada,0.2,0.4,1.3
6000000000,4.0,3.0,307.0,200,3,5500.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,1.2,0.2,3.1
2900000000,4.0,4.0,114.0,270,2,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,2.4,0.9,4.1
8200000000,7.0,6.0,480.0,500,3,5500.0,Jakarta Timur,Duren sawit,Ada,Ada,2.5,0.7,1.0
1600000000,3.0,2.0,87.0,96,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,2.9,0.3,5.9
16000000000,4.0,3.0,658.0,630,2,4400.0,Jakarta Timur,Pulo gadung,Ada,Tidak Ada,0.5,0.5,1.9
8300000000,6.0,4.0,323.0,500,1,4400.0,Jakarta Timur,Pulo gadung,Ada,Tidak Ada,0.6,0.4,4.0
7500000000,6.0,5.0,650.0,650,1,4400.0,Jakarta Timur,Cipayung,Tidak Ada,Ada,1.7,0.4,4.3
1550000000,3.0,1.0,90.0,63,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,3.1,3.0,5.2
2150000000,3.0,3.0,128.0,183,2,3500.0,Jakarta Timur,Cakung,Tidak Ada,Ada,7.1,1.1,2.9
1650000000,3.0,2.0,116.0,120,1,1300.0,Jakarta Timur,Duren sawit,Ada,Ada,1.8,0.4,2.3
1800000000,3.0,2.0,102.0,75,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,4.0,4.4,6.1
850000000,3.0,2.0,75.0,90,1,1300.0,Jakarta Timur,Cipayung,Tidak Ada,Tidak Ada,1.9,0.5,1.6
2070000000,3.0,2.0,84.0,97,1,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,1.4,1.8,3.5
2500000000,6.0,3.0,149.0,265,2,2200.0,Jakarta Timur,Pulo gadung,Tidak Ada,Ada,0.4,0.4,2.1
4400000000,5.0,5.0,228.0,300,1,5500.0,Jakarta Timur,Cipayung,Tidak Ada,Tidak Ada,2.0,0.2,3.2
3100000000,4.0,3.0,238.0,165,1,2200.0,Jakarta Timur,Cibubur,Ada,Ada,2.5,4.0,2.1
2400000000,3.0,3.0,130.0,96,0,1300.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,2.5,0.1,5.0
4500000000,4.0,2.0,146.0,201,2,5500.0,Jakarta Timur,Jatinegara,Ada,Tidak Ada,0.6,1.5,2.0
2900000000,3.0,3.0,98.0,155,2,3300.0,Jakarta Timur,Cakung,Ada,Tidak Ada,1.7,2.5,3.8
850000000,2.0,2.0,69.0,120,1,1300.0,Jakarta Timur,Cipinang melayu,Tidak Ada,Tidak Ada,0.35,0.85,0.85
2200000000,3.0,2.0,76.0,105,1,4400.0,Jakarta Timur,Cipayung,Ada,Tidak Ada,1.7,3.2,3.9
3700000000,5.0,3.0,188.0,210,1,3500.0,Jakarta Timur,Pulo gadung,Ada,Ada,0.5,1.1,2.6
1300000000,3.0,2.0,72.0,105,1,2200.0,Jakarta Timur,Cipayung,Tidak Ada,Tidak Ada,1.5,3.0,4.2
2500000000,5.0,4.0,120.0,240,1,3500.0,Jakarta Timur,Cakung,Tidak Ada,Ada,4.3,1.5,4.2
3300000000,4.0,4.0,98.0,91,1,3300.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,1.7,2.5,6.9
10900000000,3.0,2.0,575.0,225,2,5500.0,Jakarta Timur,Duren sawit,Ada,Ada,0.8,0.5,2.9
5500000000,8.0,4.0,206.0,352,2,2200.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,2.1,0.17,2.7
3600000000,3.0,2.0,220.0,180,2,2200.0,Jakarta Timur,Jatinegara,Tidak Ada,Tidak Ada,1.6,0.5,3.2
2600000000,3.0,3.0,88.0,160,1,2200.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,1.5,2.5,3.5
2800000000,3.0,3.0,90.0,150,2,3500.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,0.75,2.8,3.0
2200000000,3.0,2.0,108.0,68,1,2200.0,Jakarta Timur,Kramat jati,Ada,Ada,2.8,0.2,3.7
1600000000,3.0,2.0,116.0,120,1,1300.0,Jakarta Timur,Duren sawit,Ada,Tidak Ada,2.9,2.0,2.3
2600000000,4.0,4.0,90.0,70,1,4400.0,Jakarta Timur,Cakung,Ada,Tidak Ada,7.9,5.0,6.2
3900000000,3.0,3.0,200.0,180,1,7700.0,Jakarta Timur,Ciracas,Ada,Tidak Ada,1.8,2.5,7.3
3600000000,3.0,2.0,220.0,180,2,2200.0,Jakarta Timur,Jatinegara,Ada,Tidak Ada,4.7,0.1,8.8
10500000000,5.0,3.0,450.0,600,4,7700.0,Jakarta Timur,Pulo gadung,Ada,Ada,0.8,0.45,0.8
2200000000,5.0,4.0,106.0,162,1,2200.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,1.2,1.1,2.2
1500000000,6.0,4.0,156.0,132,1,2200.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,1.5,1.0,4.4
5500000000,6.0,4.0,300.0,350,2,4400.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,6.6,2.9,3.1
12000000000,4.0,4.0,1061.0,220,1,3300.0,Jakarta Timur,Kramat jati,Tidak Ada,Tidak Ada,1.3,0.14,4.6
3500000000,4.0,4.0,180.0,200,1,4100.0,Jakarta Timur,Ciracas,Ada,Ada,2.5,1.1,5.1
7500000000,7.0,5.0,415.0,350,2,2200.0,Jakarta Timur,Cipinang,Ada,Ada,4.3,1.1,2.6
5500000000,5.0,3.0,192.0,280,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,5.3,2.2,3.5
1200000000,3.0,3.0,84.0,92,1,2200.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,5.2,1.9,5.5
4000000000,3.0,3.0,168.0,250,1,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,1.8,1.1,8.3
2800000000,3.0,2.0,160.0,120,2,4400.0,Jakarta Timur,Cakung,Ada,Ada,1.3,2.4,5.6
4100000000,4.0,4.0,174.0,212,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.1,4.2,2.8
2550000000,4.0,4.0,70.0,140,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.1,4.2,2.8
2500000000,4.0,2.0,150.0,200,1,1300.0,Jakarta Timur,Cipayung,Ada,Ada,0.12,1.3,4.0
1250000000,2.0,2.0,105.0,105,1,1300.0,Jakarta Timur,Cipayung,Ada,Tidak Ada,1.7,1.0,2.7
1700000000,3.0,2.0,120.0,140,2,2200.0,Jakarta Timur,Cipayung,Ada,Ada,0.12,2.1,4.0
2400000000,4.0,4.0,120.0,125,1,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,5.3,0.19,0.8
750000000,4.0,2.0,119.0,90,1,1300.0,Jakarta Timur,Cakung,Ada,Tidak Ada,2.2,0.2,7.6
5700000000,4.0,4.0,402.0,300,2,3500.0,Jakarta Timur,Cipayung,Ada,Tidak Ada,1.6,0.4,4.2
1550000000,4.0,2.0,90.0,50,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,8.0,4.0,5.0
1200000000,2.0,1.0,98.0,63,1,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,4.6,1.4,5.1
6000000000,4.0,3.0,250.0,400,2,7700.0,Jakarta Timur,Jatinegara,Ada,Ada,2.0,0.28,2.1
2700000000,3.0,3.0,105.0,130,2,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,1.3,0.8,0.85
2600000000,5.0,4.0,109.0,250,2,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,2.2,1.5,1.3
1200000000,3.0,3.0,84.0,90,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,4.6,1.4,5.1
2100000000,4.0,2.0,90.0,150,2,3300.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.2,1.3,3.1
2300000000,3.0,2.0,180.0,132,2,3500.0,Jakarta Timur,Cakung,Ada,Tidak Ada,4.4,2.5,5.1
1390000000,5.0,2.0,105.0,110,1,2200.0,Jakarta Timur,Ciracas,Ada,Ada,2.0,2.8,6.5
1200000000,2.0,1.0,90.0,80,1,2200.0,Jakarta Timur,Ciracas,Ada,Ada,1.2,6.4,7.0
5500000000,5.0,3.0,192.0,280,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,4.6,1.4,5.1
3900000000,4.0,4.0,135.0,210,2,3300.0,Jakarta Timur,Pulo gadung,Ada,Ada,3.4,1.0,2.8
6100000000,5.0,7.0,272.0,194,2,4400.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,3.2,2.4,8.7
8670000000,5.0,4.0,482.0,400,2,7700.0,Jakarta Timur,Pulo gadung,Ada,Ada,0.65,0.55,6.3
2240000000,3.0,3.0,75.0,74,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
2050000000,3.0,3.0,65.0,74,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
3600000000,4.0,4.0,200.0,199,0,2200.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,13.0,12.0,3.7
4300000000,3.0,2.0,200.0,380,2,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,0.8,0.35,3.2
14000000000,6.0,7.0,557.0,420,2,23000.0,Jakarta Timur,Pulo gadung,Ada,Ada,9.5,5.4,3.4
1650000000,4.0,3.0,82.0,140,1,1300.0,Jakarta Timur,Kramat jati,Tidak Ada,Tidak Ada,13.4,10.7,5.1
7200000000,7.0,7.0,285.0,285,5,11000.0,Jakarta Timur,Cakung,Ada,Ada,25.7,48.1,14.0
3500000000,5.0,5.0,275.0,170,4,4400.0,Jakarta Timur,Cipayung,Tidak Ada,Ada,16.3,15.4,12.1
1250000000,3.0,2.0,95.0,75,2,2200.0,Jakarta Timur,Cipayung,Ada,Ada,5.6,2.5,4.1
2150000000,4.0,1.0,145.0,120,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Tidak Ada,7.4,6.4,3.8
5500000000,5.0,4.0,400.0,300,2,4400.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
2950000000,4.0,3.0,160.0,250,2,3500.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
2600000000,5.0,6.0,135.0,260,1,5500.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,12.7,10.7,6.5
3900000000,4.0,4.0,210.0,320,2,5500.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,13.0,12.0,3.7
5800000000,8.0,4.0,364.0,200,4,9000.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,13.0,12.0,3.7
2300000000,4.0,4.0,179.0,200,1,2200.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,13.0,12.0,3.7
2200000000,3.0,3.0,160.0,300,3,2200.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
550000000,2.0,2.0,36.0,72,1,1300.0,Jakarta Timur,Pasar rebo,Tidak Ada,Tidak Ada,23.7,7.4,2.8
16000000000,5.0,5.0,895.0,562,2,13200.0,Jakarta Timur,Duren sawit,Ada,Ada,3.2,2.4,8.7
1190000000,3.0,2.0,95.0,75,2,2200.0,Jakarta Timur,Ciracas,Ada,Ada,7.0,2.9,2.8
7000000000,4.0,4.0,375.0,300,2,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,22.8,36.1,9.8
3900000000,4.0,4.0,168.0,150,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,9.8,11.0,3.9
5200000000,4.0,4.0,350.0,458,2,4400.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,13.0,12.0,3.7
3200000000,4.0,4.0,200.0,199,3,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,17.8,11.9,4.3
4750000000,2.0,1.0,222.0,180,1,2200.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,16.1,4.1,0.7
2700000000,4.0,4.0,102.0,160,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,14.7,12.0,7.4
1900000000,3.0,2.0,105.0,100,1,2200.0,Jakarta Timur,Cipayung,Ada,Ada,17.4,8.8,4.1
2350000000,3.0,3.0,124.0,135,1,2200.0,Jakarta Timur,Cipayung,Ada,Ada,17.4,8.8,4.1
1500000000,3.0,2.0,120.0,150,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,4.1,1.1,4.7
1800000000,4.0,3.0,90.0,115,1,2200.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,4.1,1.1,4.7
2400000000,3.0,2.0,170.0,150,1,4400.0,Jakarta Timur,Pulo gadung,Tidak Ada,Ada,13.9,7.7,40.3
2500000000,5.0,3.0,170.0,220,1,2200.0,Jakarta Timur,Kramat jati,Ada,Ada,12.3,9.5,7.3
1750000000,2.0,2.0,90.0,69,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,34.9,26.8,18.0
1990000000,3.0,1.0,90.0,69,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,9.2,8.3,5.7
2100000000,5.0,3.0,102.0,144,1,5500.0,Jakarta Timur,Cakung,Ada,Ada,8.5,7.6,5.0
4800000000,3.0,3.0,158.0,270,2,4400.0,Jakarta Timur,Pulo gadung,Ada,Ada,3.4,1.0,2.8
3200000000,4.0,4.0,200.0,199,3,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,4.6,1.4,5.1
2700000000,4.0,3.0,119.0,200,1,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,13.9,10.2,6.6
2300000000,4.0,1.0,186.0,150,0,2200.0,Jakarta Timur,Makasar,Tidak Ada,Ada,11.7,6.7,8.0
3850000000,4.0,3.0,172.0,200,1,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,2.7,2.1,2.2
6500000000,8.0,6.0,484.0,690,2,2200.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,4.0,7.0,5.4
7300000000,24.0,24.0,209.0,450,2,1300.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,3.5,4.0,6.0
4200000000,4.0,4.0,200.0,350,1,7700.0,Jakarta Timur,Cakung,Ada,Ada,8.6,10.7,14.7
5500000000,4.0,3.0,300.0,350,1,3500.0,Jakarta Timur,Cakung,Ada,Ada,18.3,10.0,5.1
23000000000,5.0,5.0,763.0,1000,4,7600.0,Jakarta Timur,Duren sawit,Ada,Ada,8.7,6.0,12.0
7800000000,24.0,24.0,209.0,450,3,5500.0,Jakarta Timur,Duren sawit,Ada,Ada,17.8,11.9,4.3
2350000000,4.0,3.0,170.0,220,2,2200.0,Jakarta Timur,Kramat jati,Tidak Ada,Ada,10.6,8.6,9.0
26000000000,13.0,4.0,512.0,1440,4,6600.0,Jakarta Pusat,Gambir,Ada,Ada,0.9,1.2,6.2
11500000000,5.0,4.0,601.0,601,3,3300.0,Jakarta Pusat,Cempaka putih,Ada,Ada,10.1,10.8,5.7
19000000000,7.0,5.0,240.0,650,2,16500.0,Jakarta Pusat,Pejompongan,Ada,Tidak Ada,8.6,8.9,0.7
45000000000,5.0,5.0,500.0,490,3,13200.0,Jakarta Pusat,Menteng,Ada,Ada,0.35,0.4,7.0
85000000000,12.0,11.0,1000.0,1000,10,33000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,7.8,5.4,11.7
125000000000,4.0,5.0,1046.0,800,7,10600.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,8.7,6.5,11.0
48000000000,4.0,4.0,753.0,600,3,23000.0,Jakarta Pusat,Menteng,Ada,Ada,7.3,6.2,11.2
92000000000,6.0,6.0,1225.0,800,5,23000.0,Jakarta Pusat,Menteng,Ada,Ada,2.7,1.5,6.8
48000000000,4.0,4.0,750.0,600,2,23000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,8.9,7.5,12.8
37500000000,4.0,4.0,1034.0,500,2,3300.0,Jakarta Pusat,Menteng,Ada,Ada,3.2,2.1,11.0
95000000000,5.0,5.0,864.0,1400,4,7700.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,8.3,7.1,12.3
41500000000,4.0,2.0,717.0,600,1,2200.0,Jakarta Pusat,Bendungan hilir,Tidak Ada,Tidak Ada,7.0,7.2,2.2
48000000000,5.0,7.0,562.0,680,4,16500.0,Jakarta Pusat,Menteng,Ada,Ada,7.3,6.2,11.2
33000000000,5.0,5.0,395.0,788,2,13200.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,7.8,6.5,11.7
70000000000,5.0,3.0,643.0,381,3,13200.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,4.5,1.2,6.2
59000000000,5.0,5.0,476.0,1250,10,10600.0,Jakarta Pusat,Menteng,Ada,Ada,7.3,6.4,11.0
95000000000,5.0,5.0,864.0,1400,5,7700.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,10.2,13.9,16.6
160000000000,4.0,6.0,1176.0,1200,6,53000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,7.7,6.4,10.7
2150000000000,5.0,5.0,1250.0,635,5,10000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,5.9,9.9,8.6
100000000000,5.0,5.0,876.0,1000,6,23000.0,Jakarta Pusat,Menteng,Ada,Ada,7.3,6.4,11.2
30000000000,5.0,5.0,842.0,1000,6,30000.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,3.7,3.7,4.9
59000000000,4.0,4.0,476.0,1250,10,13300.0,Jakarta Pusat,Menteng,Ada,Ada,3.4,3.6,5.5
64700000000,9.0,9.0,925.0,1585,4,10000.0,Jakarta Pusat,Menteng,Ada,Ada,7.3,6.4,11.2
99000000000,5.0,3.0,885.0,445,5,5500.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,3.1,4.0,10.2
67500000000,9.0,9.0,925.0,1390,4,33000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,3.0,0.5,5.7
85000000000,12.0,13.0,1000.0,1000,10,33000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,3.4,3.6,5.5
53000000000,5.0,3.0,780.0,500,10,7600.0,Jakarta Pusat,Menteng,Ada,Ada,0.45,1.1,4.4
130000000000,10.0,10.0,1663.0,3200,15,95000.0,Jakarta Pusat,Menteng,Ada,Ada,7.0,6.4,5.2
90000000000,6.0,6.0,863.0,1000,4,23000.0,Jakarta Pusat,Menteng,Ada,Ada,3.0,4.0,5.1
50000000000,7.0,6.0,789.0,462,10,12700.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,3.1,97.0,7.2
48000000000,4.0,4.0,753.0,600,3,23000.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,2.7,1.6,9.7
350000000000,5.0,5.0,2629.0,1724,12,95000.0,Jakarta Pusat,Menteng,Ada,Ada,3.0,0.5,5.7
75000000000,5.0,3.0,748.0,500,4,4400.0,Jakarta Pusat,Menteng,Ada,Ada,3.0,0.5,5.7
95000000000,6.0,5.0,1100.0,1800,4,66000.0,Jakarta Pusat,Menteng,Ada,Ada,5.4,3.9,8.4
65000000000,12.0,12.0,870.0,1400,5,10000.0,Jakarta Pusat,Menteng,Ada,Ada,5.4,3.9,8.4
52000000000,7.0,5.0,660.0,800,2,24000.0,Jakarta Pusat,Menteng,Ada,Ada,5.4,3.9,8.4
62000000000,5.0,4.0,661.0,800,3,7700.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,3.0,4.0,5.1
65000000000,9.0,9.0,952.0,1585,3,16500.0,Jakarta Pusat,Menteng,Ada,Ada,3.0,4.0,5.1
1850000000,3.0,3.0,52.0,76,1,2200.0,Jakarta Pusat,Cempaka putih,Ada,Ada,8.9,9.5,5.3
8000000000,4.0,3.0,180.0,500,2,16500.0,Jakarta Pusat,Kemayoran,Ada,Ada,8.0,7.5,9.0
10000000000,8.0,4.0,200.0,200,2,5500.0,Jakarta Pusat,Kemayoran,Tidak Ada,Tidak Ada,6.8,5.9,1.5
6300000000,6.0,4.0,165.0,200,4,5700.0,Jakarta Pusat,Tanah abang,Tidak Ada,Tidak Ada,2.1,3.9,8.9
7800000000,4.0,3.0,291.0,255,3,6600.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,7.0,3.3,4.8
8000000000,4.0,2.0,380.0,457,2,7700.0,Jakarta Pusat,Cempaka putih,Ada,Ada,7.8,29.1,16.2
7500000000,4.0,3.0,190.0,210,2,2200.0,Jakarta Pusat,Bendungan hilir,Tidak Ada,Ada,5.5,7.7,15.6
8900000000,6.0,3.0,366.0,282,1,5500.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Ada,3.7,4.1,2.7
6500000000,4.0,4.0,192.0,250,1,3500.0,Jakarta Pusat,Sawah besar,Tidak Ada,Tidak Ada,8.4,6.2,10.2
7250000000,4.0,4.0,180.0,280,2,3500.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,1.5,1.1,3.4
7500000000,5.0,3.0,300.0,400,5,4400.0,Jakarta Pusat,Petojo,Tidak Ada,Tidak Ada,8.4,6.9,4.6
4598000000,5.0,2.0,209.0,150,1,10600.0,Jakarta Pusat,Cempaka putih,Ada,Tidak Ada,0.34,0.7,0.8
6500000000,6.0,4.0,231.0,250,2,3500.0,Jakarta Pusat,Gambir,Ada,Tidak Ada,0.65,0.8,2.19
25000000000,6.0,4.0,420.0,840,2,5500.0,Jakarta Pusat,Tanah abang,Ada,Ada,0.35,0.15,2.3
17000000000,4.0,3.0,438.0,800,3,7700.0,Jakarta Pusat,Sawah besar,Ada,Tidak Ada,0.83,0.44,2.8
11500000000,26.0,26.0,256.0,800,3,30500.0,Jakarta Pusat,Sawah besar,Ada,Tidak Ada,1.0,0.52,3.8
4600000000,4.0,2.0,209.0,150,1,3500.0,Jakarta Pusat,Cempaka putih,Ada,Ada,1.1,0.1,1.67
12500000000,4.0,4.0,441.0,520,2,7700.0,Jakarta Pusat,Sawah besar,Ada,Tidak Ada,0.85,0.44,2.78
1800000000,3.0,3.0,159.0,200,1,3300.0,Jakarta Pusat,Senen,Ada,Tidak Ada,0.44,0.37,5.66
4500000000,9.0,4.0,223.0,400,2,2200.0,Jakarta Pusat,Kemayoran,Tidak Ada,Ada,1.0,0.52,3.41
5800000000,10.0,4.0,254.0,298,2,7700.0,Jakarta Pusat,Senen,Ada,Ada,0.19,0.2,3.5
65000000000,4.0,4.0,600.0,400,4,5500.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.35,0.14,5.5
65000000000,6.0,6.0,600.0,400,4,16500.0,Jakarta Pusat,Menteng,Ada,Ada,0.36,0.15,5.4
10000000000,2.0,2.0,232.0,348,1,7700.0,Jakarta Pusat,Senen,Tidak Ada,Tidak Ada,0.65,0.55,4.5
33000000000,5.0,4.0,395.0,788,2,13200.0,Jakarta Pusat,Menteng,Tidak Ada,Tidak Ada,0.35,0.14,5.3
11000000000,4.0,3.0,196.0,231,1,6600.0,Jakarta Pusat,Tanah abang,Tidak Ada,Tidak Ada,0.65,0.3,1.8
17500000000,7.0,3.0,595.0,400,1,3500.0,Jakarta Pusat,Senen,Ada,Tidak Ada,0.65,0.55,4.5
58500000000,5.0,4.0,480.0,350,3,41500.0,Jakarta Pusat,Menteng,Ada,Ada,0.35,0.14,5.3
7490000000,6.0,5.0,205.0,320,2,5500.0,Jakarta Pusat,Cempaka putih,Ada,Ada,0.5,0.55,1.2
10800000000,4.0,4.0,308.0,415,2,5500.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,0.95,0.4,2.6
17600000000,3.0,3.0,252.0,150,1,6600.0,Jakarta Pusat,Menteng,Ada,Ada,0.35,0.14,5.3
1700000000,4.0,2.0,150.0,150,1,2200.0,Jakarta Pusat,Gambir,Ada,Ada,1.1,0.45,2.8
21000000000,5.0,3.0,900.0,500,4,6600.0,Jakarta Pusat,Cempaka putih,Tidak Ada,Tidak Ada,0.5,0.55,1.2
45000000000,5.0,5.0,920.0,680,4,10000.0,Jakarta Pusat,Menteng,Tidak Ada,Ada,0.35,0.14,5.3
22000000000,8.0,8.0,537.0,800,3,9500.0,Jakarta Pusat,Menteng,Ada,Ada,0.35,0.14,5.3
13500000000,4.0,3.0,234.0,450,4,13300.0,Jakarta Pusat,Tanah abang,Ada,Ada,1.1,0.45,2.6
50000000000,8.0,5.0,1032.0,450,4,22000.0,Jakarta Pusat,Menteng,Ada,Tidak Ada,0.2,0.65,2.9
50000000000,7.0,5.0,1032.0,450,4,11000.0,Jakarta Pusat,Menteng,Ada,Tidak Ada,0.2,0.65,2.9
17500000000,4.0,4.0,647.0,400,6,2200.0,Jakarta Pusat,Menteng,Ada,Ada,0.5,1.0,5.1
